quadrat,tag,stem,sp,lx,ly,Cored_2009,codes.2013,dbh.2013,status.2015,status.2016,new.status,dbh.if.dead,perc.crown,crown.position,fad1,fad2,fad3,fad4,DF,liana.load,fraxinus.crown thinning,fraxinus.epicormic growth,EABF,VB,SS,AS,W,DE,DE.count,Comments,date,surveyor,
1911,190541,1,fram,1.5,9,0,,278,A,A,A,,,CD,,,,,,,1,3,W,,,,W,,,,8/15/2017,Helcoski/Prestipino,
1911,190546,1,fram,7.2,15.6,0,DS,274,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/15/2017,Helcoski/Prestipino,
1911,190721,1,fram,17.5,1.4,0,,89.19999695,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,8/15/2017,Helcoski/Prestipino,
1911,190722,1,fram,18,2.8,0,,234.1999969,A,A,A,,,I,,,,,,,2,1,none,,,,,,,,8/15/2017,Helcoski/Prestipino,
1911,190729,1,fram,14.3,7.4,0,,146,A,A,A,,,I,,,,,,,2,2,none,,,,,,,,8/15/2017,Helcoski/Prestipino,
1911,190734,1,fram,13.9,10,0,,104,A,A,A,,,S,,,,,,,2,3,"SS,W",,SS,,W,,,,8/15/2017,Helcoski/Prestipino,
1911,190735,1,fram,12.1,11,0,,173.8000031,A,A,DS,174,3,I,BB,,,,,4,5,0,DE,,,,,DE,2,crown covered in vines,8/15/2017,Helcoski/Prestipino,
1912,190565,1,fram,1.4,17.3,0,,178.5,A,A,A,,,I,,,,,,,1,2,DE,,,,,DE,3,,8/15/2017,Helcoski/Prestipino,
1912,190567,1,fram,0.2,18.3,0,,69.09999847,A,A,A,,,S,,,,,,,1,0,VB,VB,,,,,,,8/15/2017,Helcoski/Prestipino,
1912,190747,1,fram,18.3,2.9,0,,71.19999695,DS,PD,PD,72,4,S,B,DF,,,,0,,,,,,,,,,B(below DBH),8/15/2017,Helcoski/Prestipino,
1912,190750,1,fram,14.5,0.7,0,,156.1000061,A,A,AU,,,S,,,,,,,4,1,W,,,,W,,,,8/15/2017,Helcoski/Prestipino,
1912,190765,1,fram,12.5,11.5,0,DS,32.59999847,PD,PD,PD,,,,,,,,,,,,,,,,,,,DC,8/15/2017,Helcoski/Prestipino,
1912,190767,1,fram,14.7,14.1,0,,138.1999969,A,A,AU,,,I,,,,,,,3,4,W,,,,W,,,,8/15/2017,Helcoski/Prestipino,
1912,190770,1,fram,14.2,16.9,0,,196.1999969,A,A,A,,,I,,,,,,,2,3,VB,VB,,,,,,,8/15/2017,Helcoski/Prestipino,
1913,190577,1,fram,2,15.2,0,,125.1999969,A,A,A,,,I,,,,,,3,3,2,none,,,,,,,,8/15/2017,Helcoski/Prestipino,
1913,190778,1,fram,12.8,2.7,0,,66.59999847,A,A,AU,,,S,,,,,,4,2,,"AS,SS",,SS,AS,,,,,8/15/2017,Helcoski/Prestipino,
1913,190778,2,fram,12.8,2.7,0,DC,29.79999924,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/15/2017,Helcoski/Prestipino,
1913,190788,1,fram,13.6,7.8,0,"M,B",83.19999695,A,A,A,,,S,,,,,,,2,0,"AS,VB",VB,,AS,,,, y = 17; old break,8/15/2017,Helcoski/Prestipino,
1913,190788,2,fram,13.6,7.8,0,S,26.10000038,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,8/15/2017,Helcoski/Prestipino,
1914,190591,1,fram,7.6,3.7,0,,110.1999969,A,A,A,,,I,,,,,,,1,1,none,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190593,1,fram,8.8,5.4,0,,51.59999847,A,A,A,,,S,,,,,,,1,1,VB,VB,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190594,1,fram,4.2,9.7,0,,94.09999847,DC,PD,PD,,2,S,CR,,,,,0,,,,,,,,,,"Epicormic growth, R(alive). Couldn't measure dbh, crusshed tree",8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190596,1,fram,0.7,10.1,0,,113.4000015,A,A,A,,,I,,,,,,,2,3,none,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190599,1,fram,4.2,14.4,0,,71.59999847,A,A,A,,,I,,,,,,,1,1,SS,,SS,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190792,1,fram,14.6,0.5,0,,58.70000076,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190796,1,fram,13.2,5.1,0,,87.19999695,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190799,1,fram,11.1,10.2,0,,73.09999847,A,A,A,,,I,,,,,,,2,3,W,,,,W,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190903,1,fram,5.8,17,0,,74.19999695,A,A,DS,73,1,I,B,U,,,,,5,0,"VB,SS",VB,SS,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1914,190904,1,fram,10.1,16.6,0,J,71.19999695,A,A,A,,,I,,,,,,,1,0,none,,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1915,190819,1,fram,16.6,11.8,0,,26,A,A,AU,,,S,,,,,,,4,0,"SS,VB,AS",VB,SS,AS,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1915,190820,1,fram,15.1,13.1,0,,37,A,A,A,,,I,,,,,,,1,1,VB,VB,,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1915,190824,1,fram,17.1,17,0,DC,33.20000076,PD,PD,PD,,,,,,,,,,,,,,,,,,,cannot find tag ,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1915,190828,1,fram,9.3,19.7,0,,36.40000153,A,A,A,,,I,,,,,,,1,1,"VB,SS",VB,SS,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1917,192205,1,fram,6,6.2,0,J,64,A,A,DS,67,4,S,U,,,,,,5,0,"VB,SS",VB,SS,,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1919,192037,1,fram,14.6,2,0,,65.19999695,A,A,A,,,S,,,,,,,1,2,"AS,VB",VB,,AS,,,,,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1919,192054,1,fram,15.2,9.4,0,"DC,R",30,PD,PD,PD,,,,,,,,,,,,,,,,,,,R (alive),8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1921,192260,1,fram,4.6,5.5,0,,574.2000122,A,DS,PD,573,4,CD,U,DF,,,,0,,,,,,,,,,tag lost; bark doesn't look like fram. Base too rotten to core,8/15/2017,Helcoski/Prestipino/Anderson-Teixeira,
1924,192154,1,fram,16.7,16.4,0,,568,A,AU,DS,575,4,D,U,BB,,,,0,5,0,"DE,SS,W",,SS,,W,DE,2,,8/14/2017,Helcoski,
1924,192318,1,fram,1.4,0.3,0,,156,A,A,A,,,I,,,,,,4,1,0,DE,,,,,DE,3,,8/14/2017,Helcoski,
1924,192350,1,fram,7.9,2,0,,108.4000015,A,A,A,,,I,,,,,,,1,1,W,,,,W,,,,8/14/2017,Helcoski,
1925,192188,1,fram,17.7,2.6,0,"DS,B",823,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1925,192192,1,fram,15.4,2.4,0,,560.5,A,A,AU,,,CD,,,,,,,4,2,W,,,,W,,,,8/14/2017,Helcoski,
1925,192379,1,fram,12.6,14.3,0,DN,52.79999924,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1926,192617,1,fram,3.8,10,0,,56.79999924,A,DS,PD,58,2,S,U,DF,,,,0,,,,,,,,,,,8/14/2017,Helcoski,
1927,192511,1,fram,20,4.7,0,L,82.80000305,A,A,A,,,S,,,,,,,4,0,SS,,SS,,,,,leaning,8/14/2017,Helcoski,
1927,192520,1,fram,15.8,17.1,0,,211.5,A,A,A,,,I,,,,,,,1,1,none,,,,,,,,8/14/2017,Helcoski,
1927,192641,1,fram,10.6,8.2,1,"DC,R",216.3000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1927,192649,1,fram,3.7,13.9,0,,414.5,A,A,A,,,CD,,,,,,,2,3,"SS,W",,SS,,W,,,,8/14/2017,Helcoski,
1927,192649,2,fram,3.7,13.9,0,DS,81.40000153,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1928,192530,1,fram,18.1,8.3,0,,74.80000305,A,A,A,,,S,,,,,,,2,2,W,,,,W,,,,8/14/2017,Helcoski,
1928,192666,1,fram,3,11.3,0,,104.0999985,A,DS,PD,107.5,1,I,U,DF,,,,0,,,,,,,,,,living SS,8/14/2017,Helcoski,
1929,192552,1,fram,16.7,17.4,0,,145.5,A,A,DS,146,3,I,BB,,,,,,5,0,"SS,DE",,SS,,,DE,,6,8/14/2017,Helcoski,
1929,192672,1,fram,8.1,0.4,0,,68.5,A,A,DS,72.5,3,S,BB,,,,,,5,0,"VB,DE",VB,,,,DE,1,,8/14/2017,Helcoski,
1930,192680,1,fram,8.7,4.8,0,DC,182.3999939,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/14/2017,Helcoski,
1930,192682,1,fram,0.6,6.7,0,,266.5,A,A,A,,,CD,,,,,,,1,2,none,,,,,,,,8/14/2017,Helcoski,
1930,192683,1,fram,6.5,8.1,0,,113,A,AU,DS,114,3,S,BB,,,,,0,5,0,"SS,DE",,SS,,,DE,1,only epicormics alive,8/14/2017,Helcoski,
1931,192562,1,fram,19.7,5.4,0,,484,A,A,A,,,CD,,,,,,,1,2,none,,,,,,,tag missing,8/14/2017,Helcoski,
1931,192564,1,fram,17.6,6.6,0,,125.5,A,A,A,,,I,,,,,,,2,0,none,,,,,,,,8/14/2017,Helcoski,
1931,192568,1,fram,15.4,9.6,0,,131.1999969,A,A,DS,135.5,3,I,BB,,,,,,5,0,"SS,DE",,SS,,,DE,3,,8/14/2017,Helcoski,
1931,192570,1,fram,16.4,16.3,0,,468.2000122,A,A,A,,,CD,,,,,,2,1,0,none,,,,,,,,8/14/2017,Helcoski,
1931,192575,1,fram,6.2,14.7,0,,392.5,A,A,A,,,CD,,,,,,,2,2,W,,,,W,,,,8/14/2017,Helcoski,
1932,192578,1,fram,17.1,0.8,0,,152.1000061,A,A,A,,,I,,,,,,,3,2,"VB,W",VB,,,W,,,,8/14/2017,Helcoski,
1932,192583,1,fram,17.8,10.9,0,,347.7999878,A,AU,DS,347,2,CD,BB,,,,,4,5,0,"W,DE",,,,W,DE,5,,8/14/2017,Helcoski,
1932,192592,1,fram,8.8,9.6,0,,210.6000061,A,DS,PD,212,1,I,I,DF,F,,,3,,,,,,,,,,no galleries visible,8/14/2017,Helcoski,
1932,192594,1,fram,9.5,12.3,0,,308.1000061,A,AU,DS,307.5,3,CD,BB,,,,,,5,0,"W,DE",,,,W,DE,12,,8/14/2017,Helcoski,
1932,192697,1,fram,0.7,1.1,1,,397.2999878,A,A,A,,,CD,,,,,,,2,1,none,,,,,,,,8/14/2017,Helcoski,
1932,192701,1,fram,3.3,3.2,0,B,137.8000031,PD,PD,PD,,,,,,,,,,,,,,,,,,,Dead in 2014; stump sprouts (SS) alive,8/14/2017,Helcoski,
1932,192707,1,fram,12.1,5.1,1,,250.3000031,A,AU,DS,250,2,CD,BB,,,,,,5,0,"SS,W,DE",,SS,,W,DE,3,coordinate change prev: x=2.1,8/14/2017,Helcoski,
2001,200040,1,fram,0.8,10,0,,62,A,A,A,,,I,,,,,,,1,1,none,,,,,,,,6/27/2017,Ferson,
2001,200280,1,fram,18.6,8.6,0,,174,A,A,A,,,I,,,,,,3,1,0,W,,,,W,,,heavy liana load,6/27/2017,Ferson,
2001,200289,1,fram,17.6,9.8,0,,70,A,A,A,,,I,,,,,,,1,0,none,,,,,,,x = 17.6,6/27/2017,Ferson,
2002,200307,1,fram,15.1,2.6,0,,123.5,A,A,AU,,,I,,,,,,3,1,0,none,,,,,,,heavy liana load,6/27/2017,Ferson,
2002,200307,2,fram,15.1,2.6,0,DC,30.89999962,PD,PD,PD,,,,,,,,,,,,,,,,,,,DC,6/27/2017,Ferson,
2003,200384,1,fram,11.4,15.7,0,,69,A,A,A,,,I,,,,,,,1,0,none,,,,,,,,6/30/2017,Helcoski,
2003,200452,1,fram,7.2,7.9,0,,116,A,A,A,,,I,,,,,,,1,2,none,,,,,,,,6/30/2017,Helcoski,
2003,200452,2,fram,7.2,7.9,0,DC,51.09999847,PD,PD,PD,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
2004,200537,1,fram,2.6,13.6,0,,46.29999924,A,A,A,,,S,,,,,,3,1,0,none,,,,,,,heavy liana laod,6/30/2017,Helcoski,
2004,200538,1,fram,2.4,14.6,0,"M,B",45.29999924,A,A,A,,,S,,,,,,,1,0,"AS,VB",VB,,AS,,,,only epicormics alive; old break at ?1.3 m,6/30/2017,Helcoski,
2004,200538,2,fram,2.4,14.6,0,S,17.29999924,A,A,A,,,S,,,,,,,2,0,none,,,,,,,,6/30/2017,Helcoski,
2005,200548,1,fram,7.1,2.5,0,,56.79999924,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,6/30/2017,Helcoski,
2005,200558,1,fram,8.7,16.6,0,,40.5,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,6/30/2017,Helcoski,
2005,200621,1,fram,15,3.1,0,,48.5,A,A,A,,,I,,,,,,,1,0,VB,VB,,,,,,,6/30/2017,Helcoski,
2005,200622,1,fram,18.9,9,0,,55.5,A,A,A,,,I,,,,,,,2,0,none,,,,,,,,6/30/2017,Helcoski,
2005,200624,1,fram,19.8,11.9,0,"DS,R",47.20000076,PD,PD,PD,,,,,,,,,,,,,,,,,,,"DS, R ",6/30/2017,Helcoski,
2007,200571,1,fram,8.9,5,0,DS,52.29999924,PD,PD,PD,,,,,,,,,,,,,,,,,,,DC,6/30/2017,Helcoski,
2007,200572,1,fram,2.3,5.4,0,,51.40000153,A,A,A,,,S,,,,,,,2,1,VB,VB,,,,,,,6/30/2017,Helcoski,
2007,200578,1,fram,9.4,9.4,0,,111.5999985,PD,A,DS,114,2,I,U,BB,,,,,5,1,"SS,DE",,SS,,,DE,2,Dead in 2014. ALIVE! Dead in 2017- only a few unhealthy epicormics present; cored,6/30/2017,Helcoski,
2007,200594,1,fram,8.8,17.9,0,,99.80000305,A,A,A,,,I,,,,,,,1,2,SS,,SS,,,,,,6/30/2017,Helcoski,
2008,200670,1,fram,19.6,6.5,0,I,225,A,AU,AU,,,I,B,DF,,,,,4,2,"AS,SS",,SS,AS,,,,heavy epicormic - likely there before break,6/30/2017,Helcoski,
2008,200673,1,fram,18.8,6.8,0,DC,110.1999969,PD,PD,PD,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
2008,200677,1,fram,12.1,7.2,0,J,42.59999847,A,A,A,,,S,,,,,,,1,0,SS,,SS,,,,,,6/30/2017,Helcoski,
2008,200816,1,fram,9.4,2.9,0,DC,115.0999985,PD,PD,PD,,,,,,,,,,,,,,,,,,,,6/30/2017,Helcoski,
2009,200712,1,fram,15.1,12.5,0,,260.5,A,A,A,,,I,,,,,,,2,1,"W,DE",,,,W,DE,2,,6/30/2017,Helcoski,
2009,200884,1,fram,9.9,8.6,0,,692.2000122,A,AU,DS,691,1,CD,U,B,AN,BB,,,5,0,DE,,,,,DE,1,break at ?30 ft; base rotten,6/30/2017,Helcoski,
2010,200753,1,fram,16.1,0.8,0,,750,A,A,A,,,CD,,,,,,,3,0,VB,VB,,,,,,,6/30/2017,Helcoski,
2012,201208,1,fram,19.2,10,0,DC,959.5999756,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2012,201209,1,fram,2,2.1,0,,121,A,AU,A,,,,DF,,,,,,3,0,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2012,201211,1,fram,3.4,1.8,0,,104,A,AU,A,,,,DF,,,,,,1,1,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2013,201248,1,fram,7.8,4.6,0,,947.2999878,A,AU,DS,955,4,D,DF,BB,,,,0,5,0,"AS,DE,W",,,AS,W,DE,23,,8/16/2017,Helcoski/Ferson,
2014,201277,1,fram,3.5,11.2,0,,58.29999924,A,A,A,,,S,,,,,,0,1,1,"W,VB",VB,,,W,,,,8/16/2017,Helcoski/Ferson,
2014,201288,1,fram,10.1,10.5,0,DS,392.7999878,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2015,201327,1,fram,19.8,9,0,,39.40000153,A,A,A,,,S,,,,,,0,3,3,"SS,VB",VB,SS,,,,,,8/16/2017,Helcoski/Ferson,
2017,202207,1,fram,13.2,4.4,0,,262.2000122,A,AU,AU,,,CD,DF,B,AN,,,0,4,5,"W,SS,DE",,SS,,W,DE,3,break at top,8/16/2017,Helcoski/Ferson,
2018,202018,1,fram,0.4,13.7,0,,49.09999847,A,A,A,,,S,,,,,,0,1,0,none,,,,,,,"x = 13.7, y = 0.4",8/16/2017,Helcoski/Ferson,
2018,202019,1,fram,13.4,5,0,,49.79999924,A,A,A,,,S,,,,,,0,1,2,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2018,202225,1,fram,1.7,2.1,0,DC,26.39999962,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2019,202041,1,fram,14.1,6,0,"DS,R",39.40000153,PD,PD,PD,,,,,,,,,,,,,,,,,,,R (dead),8/16/2017,Helcoski/Ferson,
2023,202123,1,fram,17.9,7.7,0,DC,34.70000076,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson,
2025,202379,1,fram,6.2,0.4,1,,454.5,A,A,AU,,,I,,,,,,,3,0,"W,VB",VB,,,W,,,main stem broken at middle,8/16/2017,Helcoski/Ferson,
2025,202381,1,fram,7.5,2,0,,657,A,A,A,,,D,,,,,,,3,2,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2025,202616,1,fram,16,12.4,0,,557,A,A,A,,,CD,,,,,,,3,2,W,,,,W,,,,8/16/2017,Helcoski/Ferson,
2026,202480,1,fram,0.3,7.1,0,,89,A,A,A,,,S,,,,,,,2,2,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2026,202733,1,fram,17.8,8.5,0,,299.2999878,A,A,A,,,CD,,,,,,,2,1,VB,VB,,,,,,,8/16/2017,Helcoski/Ferson,
2027,202505,1,fram,1.4,1.6,0,,94.19999695,A,AU,DS,95,2,S,U,F,AN,,,,5,0,VB,VB,,,,,,DF; fungus,8/16/2017,Helcoski/Ferson,
2027,202523,1,fram,9.4,10.3,0,,86.09999847,A,A,A,,,I,,,,,,,1,1,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2027,202528,1,fram,0.6,14.7,1,,155.1999969,A,A,DS,156,1,I,BB,,,,,,5,0,"AS,W,SS,DE",,SS,AS,W,DE,7,,8/16/2017,Helcoski/Ferson,
2027,202758,1,fram,10.1,3.2,0,,218.1999969,A,A,A,,,I,,,,,,3,2,2,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2027,202759,1,fram,7.8,0.7,0,,137.1999969,A,A,A,,,I,,,,,,,3,2,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2027,202764,1,fram,10.8,7.7,0,,80.19999695,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,8/16/2017,Helcoski/Ferson,
2027,202775,1,fram,16.5,19.3,1,,814,A,A,AU,,,D,,,,,,,4,4,"AS,W",,,AS,W,,,,8/16/2017,Helcoski/Ferson,
2028,202536,1,fram,9.5,13.3,1,,438.5,A,A,A,,,CD,,,,,,,2,1,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2028,202541,1,fram,2.5,15,0,,455.1000061,A,A,A,,,D,,,,,,,3,0,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2028,202797,1,fram,16.2,12.7,0,,331,A,A,A,,,CD,,,,,,,1,2,W,,,,W,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2029,202905,1,fram,15.3,4.6,0,,93.19999695,A,DS,PD,99,4,S,U,DF,R,,,0,,,,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2029,202907,1,fram,19.2,8,0,,54.29999924,A,DS,PD,62,4,S,U,DF,,,,0,,,,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2029,202915,1,fram,18.5,11.1,0,,96.09999847,A,A,A,,,S,,,,,,,2,1,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2030,202565,1,fram,9.2,7.4,0,,128.1000061,A,A,A,,,I,,,,,,,1,1,W,,,,W,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2030,202568,1,fram,1.5,9.4,0,,102.4000015,A,A,AU,,,S,,,,,,,5,1,"AS,SS,W,DE",,SS,AS,W,DE,3,,8/16/2017,Helcoski/Ferson/Prestipino,
2030,202919,1,fram,16.8,1,0,,71.80000305,A,DS,PD,75,4,S,I,DF,,,,0,,,,,,,,,,1 DE at base - oustide of counting window,8/16/2017,Helcoski/Ferson/Prestipino,
2030,202920,1,fram,15.6,2.7,0,DS,78.80000305,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2030,202926,1,fram,13.2,16.2,0,,234,DS,PD,PD,233,3,I,U,DF,F,,,4,,,,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2030,202933,1,fram,2.4,16.1,1,,232.8000031,A,A,A,,,I,,,,,,,1,3,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2031,202580,1,fram,7.2,13.9,0,,114,A,A,A,,,I,,,,,,,2,1,"SS,W",,SS,,W,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2031,202581,1,fram,2.4,16.7,0,,264.2000122,A,A,A,,,CD,,,,,,,2,2,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2031,202584,1,fram,2.7,19.3,0,DS,159,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2031,202935,1,fram,15.4,1.4,0,,299.3999939,A,A,A,,,I,,,,,,,2,1,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2031,202940,1,fram,19.1,5.4,0,,99,A,A,A,,,S,,,,,,,1,2,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2031,202947,1,fram,16,10,0,DN,229,PD,PD,PD,,,,,,,,,,,,,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2031,202949,1,fram,9.6,13.8,0,,88.80000305,A,A,A,,,S,,,,,,,1,1,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2032,202586,1,fram,4.2,5.3,0,,438.8999939,A,A,A,,,CD,,,,,,,1,2,W,,,,W,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2032,202591,1,fram,8.8,11.6,0,L,88.80000305,A,DS,PD,97,4,S,U,DF,,,,0,,,,,,,,,,dead epicormics; R(alive),8/16/2017,Helcoski/Ferson/Prestipino,
2032,202595,1,fram,8.7,16.8,0,,477.5,A,A,A,,,CD,,,,,,,2,2,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2032,202960,1,fram,14,8.1,0,,76.30000305,A,A,AU,,,S,,,,,,,5,5,"W,SS",,SS,,W,,,leaning,8/16/2017,Helcoski/Ferson/Prestipino,
2032,202965,1,fram,17.2,16.3,0,,427.5,A,A,A,,,CD,,,,,,,2,4,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2032,202971,1,fram,5.6,10.2,0,,455,A,A,A,,,CD,,,,,,,2,5,none,,,,,,,,8/16/2017,Helcoski/Ferson/Prestipino,
2032,202973,1,fram,1,10.5,0,,441.7000122,A,A,A,,,CD,,,,,,,4,3,W,,,,W,,,,8/16/2017,Helcoski/Ferson/Prestipino,
103,10161,1,frni,18,6.1,0,,126,DS,PD,PD,128,2,I,I,DF,,,,0,,,,,,,,,,"But epicomic growth, beetle holes, see pics, live beetles no EAB",7/18/2017,Helcoski,
103,10166,1,frni,12.7,18.4,0,,144.3000031,A,A,AU,,,S,,,,,,,4,3,"SS,AS",,SS,AS,,,,,7/18/2017,Helcoski,
104,10178,1,frni,18.8,3.3,0,M,136.1000061,A,A,DS,135,4,I,BB,,,,,3,5,0,"SS,DE",,SS,,,DE,10,y= 3.3,7/18/2017,Helcoski,
104,10178,2,frni,18.8,3.3,0,"S,R",13,DN,PD,PD,,,,,,,,,,,,,,,,,,,y= 3.3,7/18/2017,Helcoski,
106,10266,1,frni,18.4,1.9,0,DC,169.1000061,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/18/2017,Helcoski,
122,12171,1,frni,14.2,12,0,,135.1999969,A,A,DS,136.3,4,I,U,BB,,,,,5,0,SS,,SS,,,,,,7/20/2017,Helcoski,
123,12218,1,frni,19.8,17.1,0,DC,42.40000153,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
123,12218,2,frni,19.8,17.1,0,DC,14.80000019,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
123,12218,3,frni,19.8,17.1,0,DC,23.29999924,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
123,12218,4,frni,19.8,17.1,0,DC,10.69999981,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/20/2017,Helcoski,
123,12221,1,frni,11.1,15.2,0,,304.7999878,A,DS,PD,306.5,1,CD,U,B,,,,0,,,,,,,,,,Old break at ?7 m; dead epicormics,7/20/2017,Helcoski,
202,20109,1,frni,5.3,10.2,0,DC,122.6999969,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
202,20109,2,frni,5.3,10.2,0,M,11.30000019,DN,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
202,20109,3,frni,5.3,10.2,0,S,11,DN,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
203,20144,1,frni,0.9,4.1,0,,225.6999969,DS,PD,PD,225,2,I,I,DF,,,,0,,,,,,,,,,"Beetle holes, D shape, dead epicormic branching",7/21/2017,Helcoski,
203,20155,1,frni,18.4,0.4,0,,252.8999939,A,A,DS,269.5,4,CD,BB,,,,,0,5,0,"DE, SS",,SS,,,DE,5,tag lost,7/21/2017,Helcoski,
203,20155,2,frni,18.4,0.4,0,"DC,B",16.29999924,PD,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
203,20171,1,frni,18.3,16,0,L,206.1000061,PD,PD,PD,,,,,,,,,,,,,,,,,,,Dead in 2014.,7/21/2017,Helcoski,
203,20178,1,frni,14.3,18.6,0,DC,70.9,No sampled,PD,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
203,20181,1,frni,9.8,19.2,0,M,41.70000076,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,7/21/2017,Helcoski,
203,20181,2,frni,9.8,19.2,0,S,25.70000076,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,7/21/2017,Helcoski,
203,20181,3,frni,9.8,19.2,0,S,12.80000019,A,A,A,,,S,,,,,,,1,0,none,,,,,,,,7/21/2017,Helcoski,
203,20181,4,frni,9.8,19.2,0,S,12.60000038,A,DN,PD,,,,,,,,,,,,,,,,,,,,7/21/2017,Helcoski,
206,20540,1,frni,0.6,17.8,0,,104.5,A,A,A,,,S,,,,,,0,1,2,none,,,,,,,,7/21/2017,Helcoski,
